DataMonth,DMISID,QuestionNum,Value1,Value2,Flag,,
9/1/2022,0069,C.11.a.9,14,,,,
9/1/2022,0069,C.11.b,46,,,,
9/1/2022,0069,C.11.b.1,12,,,,
9/1/2022,0069,C.11.b.2,34,,,,
9/1/2022,0069,C.12.a,,,,,
9/1/2022,0069,C.12.a.1,,,,,
9/1/2022,0069,C.12.a.10,,,,,
9/1/2022,0069,C.12.a.11,,,,,
9/1/2022,0069,C.12.a.12,,,,,
9/1/2022,0069,C.12.a.2,,,,,
9/1/2022,0069,C.12.a.3,,,,,
9/1/2022,0069,C.12.a.4,,,,,
9/1/2022,0069,C.12.a.5,,,,,
9/1/2022,0069,C.12.a.6,,,,,
9/1/2022,0069,C.12.a.7,,,,,
9/1/2022,0069,C.12.a.8,,,,,
9/1/2022,0069,C.12.a.9,,,,,
9/1/2022,0069,C.12.b,,,,,
9/1/2022,0069,C.3.a,N,,,,
9/1/2022,0069,C.3.b,Y,,,,
9/1/2022,0069,C.3.c,30,30,,,
9/1/2022,0069,C.3.d,30,30,,,
9/1/2022,0069,C.9.a,37201,37240,,,
9/1/2022,0069,C.9.b,,,,,
9/1/2022,0069,C.9.c,,23712,,,
9/1/2022,0069,C.9.d,,,,,
9/1/2022,0069,E.1.a.1,,,,,
9/1/2022,0069,E.1.a.2,2,,,,
9/1/2022,0069,E.1.a.3,1,,,,
9/1/2022,0069,E.1.a.4,,,,,
9/1/2022,0069,E.1.a.5,1,,,,
9/1/2022,0069,E.1.a.6,,,,,
9/1/2022,0069,E.1.a.7,,,,,
9/1/2022,0069,E.1.a.8,,,,,
9/1/2022,0069,E.1.b.1,,,,,
9/1/2022,0069,E.1.b.2,7,,,,
9/1/2022,0069,E.1.b.3,1,,,,
9/1/2022,0069,E.1.b.4,1,,,,
9/1/2022,0069,E.1.b.5,,,,,
9/1/2022,0069,E.1.b.6,,,,,
9/1/2022,0069,E.1.b.7,,,,,
9/1/2022,0069,E.1.b.8,1,,,,
9/1/2022,0073,B.1.a,3.3.9 CF 9.0,,,,
9/1/2022,0073,B.1.b,4.630 CP 454,,,,
9/1/2022,0073,B.1.c,213.03.0029,,,,
9/1/2022,0073,B.4.e,23,,,,
9/1/2022,0073,B.5.a,8715,9223,,,
9/1/2022,0073,B.5.b,167,171,,,
9/1/2022,0073,B.5.d,5475,6254,,,
9/1/2022,0073,B.8.b,19,,,,
9/1/2022,0073,C.1.e,3674,4293,,,
9/1/2022,0073,C.1.f,3800,4180,,,
9/1/2022,0073,C.11.a,315,,,,
9/1/2022,0073,C.11.a.1,146,,,,
9/1/2022,0073,C.11.a.10,3,,,,
9/1/2022,0073,C.11.a.11,,,,,
9/1/2022,0073,C.11.a.12,155,,,,
9/1/2022,0073,C.11.a.2,3,,,,
9/1/2022,0073,C.11.a.3,,,,,
9/1/2022,0073,C.11.a.4,1,,,,
9/1/2022,0073,C.11.a.5,1,,,,
9/1/2022,0073,C.11.a.6,,,,,
9/1/2022,0073,C.11.a.7,,,,,
9/1/2022,0073,C.11.a.8,6,,,,
9/1/2022,0073,C.11.a.9,,,,,
9/1/2022,0073,C.11.b,141,,,,
9/1/2022,0073,C.11.b.1,88,,,,
9/1/2022,0073,C.11.b.2,53,,,,
9/1/2022,0073,C.12.a,1958,1960,,,
9/1/2022,0073,C.12.a.1,201,201,,,
9/1/2022,0073,C.12.a.10,149,149,,,
9/1/2022,0073,C.12.a.11,174,174,,,
9/1/2022,0073,C.12.a.12,128,129,,,
9/1/2022,0073,C.12.a.2,152,153,,,
9/1/2022,0073,C.12.a.3,178,178,,,
9/1/2022,0073,C.12.a.4,186,186,,,
9/1/2022,0073,C.12.a.5,162,162,,,
9/1/2022,0073,C.12.a.6,179,179,,,
9/1/2022,0073,C.12.a.7,155,155,,,
9/1/2022,0073,C.12.a.8,137,137,,,
9/1/2022,0073,C.12.a.9,157,157,,,
9/1/2022,0073,C.12.b,2023,2025,,,
9/1/2022,0073,C.3.a,Y,,,,
9/1/2022,0073,C.3.b,N,,,,
9/1/2022,0073,C.3.c,30,30,,,
9/1/2022,0073,C.3.d,30,30,,,
9/1/2022,0073,C.9.a,15492,15647,,,
9/1/2022,0073,C.9.b,199,129,,,
9/1/2022,0073,C.9.c,11753,11388,,,
9/1/2022,0073,C.9.d,420,690,,,
9/1/2022,0073,E.1.a.1,,,,,
9/1/2022,0073,E.1.a.2,1,,,,
9/1/2022,0073,E.1.a.3,1,,,,
9/1/2022,0073,E.1.a.4,,,,,
9/1/2022,0073,E.1.a.5,,,,,
9/1/2022,0073,E.1.a.6,,,,,
9/1/2022,0073,E.1.a.7,,,,,
9/1/2022,0073,E.1.a.8,22,,,,
9/1/2022,0073,E.1.b.1,,,,,
9/1/2022,0073,E.1.b.2,,,,,
9/1/2022,0073,E.1.b.3,,,,,
9/1/2022,0073,E.1.b.4,,,,,
9/1/2022,0073,E.1.b.5,,,,,
9/1/2022,0073,E.1.b.6,,,,,
9/1/2022,0073,E.1.b.7,,,,,
9/1/2022,0073,E.1.b.8,3,,,,
9/1/2022,0074,B.1.a,3.3.9 CF 9.0,,,,
9/1/2022,0074,B.1.b,4.630 CP 454,,,,
9/1/2022,0074,B.1.c,213.03.0029,,,,
9/1/2022,0074,B.4.e,6,,,,
9/1/2022,0074,B.5.a,854,861,,,
9/1/2022,0074,B.5.b,,,,,
9/1/2022,0074,B.5.d,585,619,,,
9/1/2022,0074,B.8.b,31,,,,
9/1/2022,0074,C.1.e,419,423,,,
9/1/2022,0074,C.1.f,418,424,,,
9/1/2022,0074,C.11.a,5,,,,
9/1/2022,0074,C.11.a.1,,,,,
9/1/2022,0074,C.11.a.10,1,,,,
9/1/2022,0074,C.11.a.11,,,,,
9/1/2022,0074,C.11.a.12,3,,,,
9/1/2022,0074,C.11.a.2,,,,,
9/1/2022,0074,C.11.a.3,,,,,
9/1/2022,0074,C.11.a.4,1,,,,
9/1/2022,0074,C.11.a.5,,,,,
9/1/2022,0074,C.11.a.6,,,,,
9/1/2022,0074,C.11.a.7,,,,,
9/1/2022,0074,C.11.a.8,,,,,
9/1/2022,0074,C.11.a.9,,,,,
9/1/2022,0074,C.11.b,21,,,,
9/1/2022,0074,C.11.b.1,15,,,,
9/1/2022,0074,C.11.b.2,6,,,,
9/1/2022,0074,C.12.a,,,,,
9/1/2022,0074,C.12.a.1,,,,,
9/1/2022,0074,C.12.a.10,,,,,
9/1/2022,0074,C.12.a.11,,,,,
9/1/2022,0074,C.12.a.12,,,,,
9/1/2022,0074,C.12.a.2,,,,,
9/1/2022,0074,C.12.a.3,,,,,
9/1/2022,0074,C.12.a.4,,,,,
9/1/2022,0074,C.12.a.5,,,,,
9/1/2022,0074,C.12.a.6,,,,,
9/1/2022,0074,C.12.a.7,,,,,
9/1/2022,0074,C.12.a.8,,,,,
9/1/2022,0074,C.12.a.9,,,,,
9/1/2022,0074,C.12.b,,,,,
9/1/2022,0074,C.3.a,Y,,,,
9/1/2022,0074,C.3.b,Y,,,,
9/1/2022,0074,C.3.c,30,30,,,
9/1/2022,0074,C.3.d,30,30,,,
9/1/2022,0074,C.9.a,1477,1480,,,
9/1/2022,0074,C.9.b,,,,,
9/1/2022,0074,C.9.c,1073,1074,,,
9/1/2022,0074,C.9.d,,,,,
9/1/2022,0074,E.1.a.1,,,,,
9/1/2022,0074,E.1.a.2,,,,,
9/1/2022,0074,E.1.a.3,,,,,
9/1/2022,0074,E.1.a.4,,,,,
9/1/2022,0074,E.1.a.5,,,,,
9/1/2022,0074,E.1.a.6,,,,,
9/1/2022,0074,E.1.a.7,,,,,
9/1/2022,0074,E.1.a.8,,,,,
9/1/2022,0074,E.1.b.1,,,,,
9/1/2022,0074,E.1.b.2,,,,,
9/1/2022,0074,E.1.b.3,,,,,
9/1/2022,0074,E.1.b.4,,,,,
9/1/2022,0074,E.1.b.5,,,,,
9/1/2022,0074,E.1.b.6,,,,,
9/1/2022,0074,E.1.b.7,,,,,
9/1/2022,0074,E.1.b.8,,,,,
9/1/2022,0075,B.1.a,,,,,
9/1/2022,0075,B.1.b,,,,,
9/1/2022,0075,B.1.c,,,,,
9/1/2022,0075,B.4.e,,,,,
9/1/2022,0075,B.5.a,,,,,
9/1/2022,0075,B.5.b,,,,,
9/1/2022,0075,B.5.d,,,,,
9/1/2022,0075,B.8.b,,,,,
9/1/2022,0075,C.1.e,3306,3612,,,
9/1/2022,0075,C.1.f,3536,3580,,,
9/1/2022,0075,C.11.a,,,,,
9/1/2022,0075,C.11.a.1,,,,,
9/1/2022,0075,C.11.a.10,,,,,
9/1/2022,0075,C.11.a.11,,,,,
9/1/2022,0075,C.11.a.12,,,,,
9/1/2022,0075,C.11.a.2,,,,,
9/1/2022,0075,C.11.a.3,,,,,
9/1/2022,0075,C.11.a.4,,,,,
9/1/2022,0075,C.11.a.5,,,,,
9/1/2022,0075,C.11.a.6,,,,,
9/1/2022,0075,C.11.a.7,,,,,
9/1/2022,0075,C.11.a.8,,,,,
9/1/2022,0075,C.11.a.9,,,,,
9/1/2022,0075,C.11.b,,,,,
9/1/2022,0075,C.11.b.1,,,,,
9/1/2022,0075,C.11.b.2,,,,,
9/1/2022,0075,C.12.a,,,,,
9/1/2022,0075,C.12.a.1,,,,,
9/1/2022,0075,C.12.a.10,,,,,
9/1/2022,0075,C.12.a.11,,,,,
9/1/2022,0075,C.12.a.12,,,,,
9/1/2022,0075,C.12.a.2,,,,,
9/1/2022,0075,C.12.a.3,,,,,
9/1/2022,0075,C.12.a.4,,,,,
9/1/2022,0075,C.12.a.5,,,,,
9/1/2022,0075,C.12.a.6,,,,,
9/1/2022,0075,C.12.a.7,,,,,
9/1/2022,0075,C.12.a.8,,,,,
9/1/2022,0075,C.12.a.9,,,,,
9/1/2022,0075,C.12.b,,,,,
9/1/2022,0075,C.3.a,Y,,,,
9/1/2022,0075,C.3.b,,,,,
9/1/2022,0075,C.3.c,,,,,
9/1/2022,0075,C.3.d,,,,,
9/1/2022,0075,C.9.a,,,,,
9/1/2022,0075,C.9.b,250,,Remove,,
9/1/2022,0075,C.9.c,5821,,Remove,,
9/1/2022,0075,C.9.d,,624,Remove,,
9/1/2022,0075,E.1.a.1,,,,,
9/1/2022,0075,E.1.a.2,,,,,
9/1/2022,0075,E.1.a.3,,,,,
9/1/2022,0075,E.1.a.4,,,,,
9/1/2022,0075,E.1.a.5,,,,,
9/1/2022,0075,E.1.a.6,,,,,
9/1/2022,0075,E.1.a.7,,,,,
9/1/2022,0075,E.1.a.8,6,,,,
9/1/2022,0075,E.1.b.1,,,,,
9/1/2022,0075,E.1.b.2,1,,,,
9/1/2022,0075,E.1.b.3,,,,,
9/1/2022,0075,E.1.b.4,,,,,
9/1/2022,0075,E.1.b.5,,,,,
9/1/2022,0075,E.1.b.6,,,,,
9/1/2022,0075,E.1.b.7,,,,,
9/1/2022,0075,E.1.b.8,33,,,,
9/1/2022,0076,B.1.a,,,,,
9/1/2022,0076,B.1.b,,,,,
9/1/2022,0076,B.1.c,,,,,
9/1/2022,0076,B.4.e,,,,,
9/1/2022,0076,B.5.a,,,,,
9/1/2022,0076,B.5.b,,,,,
9/1/2022,0076,B.5.d,,,,,
9/1/2022,0076,B.8.b,,,,,
9/1/2022,0076,C.1.e,739,767,,,
9/1/2022,0076,C.1.f,728,745,,,
9/1/2022,0076,C.11.a,,,,,
9/1/2022,0076,C.11.a.1,,,,,
9/1/2022,0076,C.11.a.10,,,,,
9/1/2022,0076,C.11.a.11,,,,,
9/1/2022,0076,C.11.a.12,,,,,
9/1/2022,0076,C.11.a.2,,,,,
9/1/2022,0076,C.11.a.3,,,,,
9/1/2022,0076,C.11.a.4,,,,,
9/1/2022,0076,C.11.a.5,,,,,
9/1/2022,0076,C.11.a.6,,,,,
9/1/2022,0076,C.11.a.7,,,,,
9/1/2022,0076,C.11.a.8,,,,,
9/1/2022,0076,C.11.a.9,,,,,
9/1/2022,0076,C.11.b,,,,,
9/1/2022,0076,C.11.b.1,,,,,
9/1/2022,0076,C.11.b.2,,,,,
9/1/2022,0076,C.12.a,,,,,
9/1/2022,0076,C.12.a.1,,,,,
9/1/2022,0076,C.12.a.10,,,,,
9/1/2022,0076,C.12.a.11,,,,,
9/1/2022,0076,C.12.a.12,,,,,
9/1/2022,0076,C.12.a.2,,,,,
9/1/2022,0076,C.12.a.3,,,,,
9/1/2022,0076,C.12.a.4,,,,,
9/1/2022,0076,C.12.a.5,,,,,
9/1/2022,0076,C.12.a.6,,,,,
9/1/2022,0076,C.12.a.7,,,,,
9/1/2022,0076,C.12.a.8,,,,,
9/1/2022,0076,C.12.a.9,,,,,
9/1/2022,0076,C.12.b,,,,,
9/1/2022,0076,C.3.a,Y,,,,
9/1/2022,0076,C.3.b,,,,,
9/1/2022,0076,C.3.c,,,,,
9/1/2022,0076,C.3.d,,,,,
9/1/2022,0076,C.9.a,,,,,
9/1/2022,0076,C.9.b,,,,,
9/1/2022,0076,C.9.c,768,,Remove,,
9/1/2022,0076,C.9.d,,,,,
9/1/2022,0076,E.1.a.1,,,,,
9/1/2022,0076,E.1.a.2,,,,,
9/1/2022,0076,E.1.a.3,,,,,
9/1/2022,0076,E.1.a.4,,,,,
9/1/2022,0076,E.1.a.5,,,,,
9/1/2022,0076,E.1.a.6,,,,,
9/1/2022,0076,E.1.a.7,,,,,
9/1/2022,0076,E.1.a.8,2,,,,
9/1/2022,0076,E.1.b.1,,,,,
9/1/2022,0076,E.1.b.2,1,,,,
9/1/2022,0076,E.1.b.3,1,,,,
9/1/2022,0076,E.1.b.4,,,,,
9/1/2022,0076,E.1.b.5,,,,,
9/1/2022,0076,E.1.b.6,,,,,
9/1/2022,0076,E.1.b.7,,,,,
9/1/2022,0076,E.1.b.8,11,,,,
9/1/2022,0077,B.1.a,,,,,
9/1/2022,0077,B.1.b,,,,,
9/1/2022,0077,B.1.c,,,,,
9/1/2022,0077,B.4.e,,,,,
9/1/2022,0077,B.5.a,,,,,
9/1/2022,0077,B.5.b,,,,,
9/1/2022,0077,B.5.d,,,,,
9/1/2022,0077,B.8.b,,,,,
9/1/2022,0077,C.1.e,554,616,,,
9/1/2022,0077,C.1.f,565,610,,,
9/1/2022,0077,C.11.a,,,,,
9/1/2022,0077,C.11.a.1,,,,,
9/1/2022,0077,C.11.a.10,,,,,
9/1/2022,0077,C.11.a.11,,,,,
9/1/2022,0077,C.11.a.12,,,,,
9/1/2022,0077,C.11.a.2,,,,,
9/1/2022,0077,C.11.a.3,,,,,
9/1/2022,0077,C.11.a.4,,,,,
9/1/2022,0077,C.11.a.5,,,,,
9/1/2022,0077,C.11.a.6,,,,,
9/1/2022,0077,C.11.a.7,,,,,
9/1/2022,0077,C.11.a.8,,,,,
9/1/2022,0077,C.11.a.9,,,,,
9/1/2022,0077,C.11.b,,,,,
9/1/2022,0077,C.11.b.1,,,,,
9/1/2022,0077,C.11.b.2,,,,,
9/1/2022,0077,C.12.a,,,,,
9/1/2022,0077,C.12.a.1,,,,,
9/1/2022,0077,C.12.a.10,,,,,
9/1/2022,0077,C.12.a.11,,,,,
9/1/2022,0077,C.12.a.12,,,,,
9/1/2022,0077,C.12.a.2,,,,,
9/1/2022,0077,C.12.a.3,,,,,
9/1/2022,0077,C.12.a.4,,,,,
9/1/2022,0077,C.12.a.5,,,,,
9/1/2022,0077,C.12.a.6,,,,,
9/1/2022,0077,C.12.a.7,,,,,
9/1/2022,0077,C.12.a.8,,,,,
9/1/2022,0077,C.12.a.9,,,,,
9/1/2022,0077,C.12.b,,,,,
9/1/2022,0077,C.3.a,N,,,,
9/1/2022,0077,C.3.b,,,,,
9/1/2022,0077,C.3.c,,,,,
9/1/2022,0077,C.3.d,,,,,
9/1/2022,0077,C.9.a,,,,,
9/1/2022,0077,C.9.b,,,,,
9/1/2022,0077,C.9.c,,,,,
9/1/2022,0077,C.9.d,,,,,
9/1/2022,0077,E.1.a.1,,,,,
9/1/2022,0077,E.1.a.2,,,,,
9/1/2022,0077,E.1.a.3,,,,,
9/1/2022,0077,E.1.a.4,,,,,
9/1/2022,0077,E.1.a.5,,,,,
9/1/2022,0077,E.1.a.6,,,,,
9/1/2022,0077,E.1.a.7,,,,,
9/1/2022,0077,E.1.a.8,2,,,,
9/1/2022,0077,E.1.b.1,,,,,
9/1/2022,0077,E.1.b.2,,,,,
9/1/2022,0077,E.1.b.3,,,,,
9/1/2022,0077,E.1.b.4,,,,,
9/1/2022,0077,E.1.b.5,,,,,
9/1/2022,0077,E.1.b.6,,,,,
9/1/2022,0077,E.1.b.7,,,,,
9/1/2022,0077,E.1.b.8,12,,,,
9/1/2022,0078,B.1.a,,,,,
9/1/2022,0078,B.1.b,,,,,
9/1/2022,0078,B.1.c,,,,,
9/1/2022,0078,B.4.e,,,,,
9/1/2022,0078,B.5.a,,,,,
9/1/2022,0078,B.5.b,,,,,
9/1/2022,0078,B.5.d,,,,,
9/1/2022,0078,B.8.b,,,,,
9/1/2022,0078,C.1.e,1472,1746,,,
9/1/2022,0078,C.1.f,1569,1719,,,
9/1/2022,0078,C.11.a,,,,,
9/1/2022,0078,C.11.a.1,,,,,
9/1/2022,0078,C.11.a.10,,,,,
9/1/2022,0078,C.11.a.11,,,,,
9/1/2022,0078,C.11.a.12,,,,,
9/1/2022,0078,C.11.a.2,,,,,
9/1/2022,0078,C.11.a.3,,,,,
9/1/2022,0078,C.11.a.4,,,,,
9/1/2022,0078,C.11.a.5,,,,,
9/1/2022,0078,C.11.a.6,,,,,
9/1/2022,0078,C.11.a.7,,,,,
9/1/2022,0078,C.11.a.8,,,,,
9/1/2022,0078,C.11.a.9,,,,,
9/1/2022,0078,C.11.b,,,,,
9/1/2022,0078,C.11.b.1,,,,,
9/1/2022,0078,C.11.b.2,,,,,
9/1/2022,0078,C.12.a,,,,,
9/1/2022,0078,C.12.a.1,,,,,
9/1/2022,0078,C.12.a.10,,,,,
9/1/2022,0078,C.12.a.11,,,,,
9/1/2022,0078,C.12.a.12,,,,,
9/1/2022,0078,C.12.a.2,,,,,
9/1/2022,0078,C.12.a.3,,,,,
9/1/2022,0078,C.12.a.4,,,,,
9/1/2022,0078,C.12.a.5,,,,,
9/1/2022,0078,C.12.a.6,,,,,
9/1/2022,0078,C.12.a.7,,,,,
9/1/2022,0078,C.12.a.8,,,,,
9/1/2022,0078,C.12.a.9,,,,,
9/1/2022,0078,C.12.b,,,,,
9/1/2022,0078,C.3.a,N,,,,
9/1/2022,0078,C.3.b,,,,,
9/1/2022,0078,C.3.c,,,,,
9/1/2022,0078,C.3.d,,,,,
9/1/2022,0078,C.9.a,,,,,
9/1/2022,0078,C.9.b,,,,,
9/1/2022,0078,C.9.c,,,,,
9/1/2022,0078,C.9.d,,,,,
9/1/2022,0078,E.1.a.1,,,,,
9/1/2022,0078,E.1.a.2,1,,,,
9/1/2022,0078,E.1.a.3,,,,,
9/1/2022,0078,E.1.a.4,,,,,
9/1/2022,0078,E.1.a.5,,,,,
9/1/2022,0078,E.1.a.6,,,,,
9/1/2022,0078,E.1.a.7,,,,,
9/1/2022,0078,E.1.a.8,4,,,,
9/1/2022,0078,E.1.b.1,,,,,
9/1/2022,0078,E.1.b.2,,,,,
9/1/2022,0078,E.1.b.3,,,,,
9/1/2022,0078,E.1.b.4,,,,,
9/1/2022,0078,E.1.b.5,,,,,
9/1/2022,0078,E.1.b.6,,,,,
9/1/2022,0078,E.1.b.7,,,,,
9/1/2022,0078,E.1.b.8,37,,,,
9/1/2022,0079,B.1.a,,,,,
9/1/2022,0079,B.1.b,,,,,
9/1/2022,0079,B.1.c,,,,,
9/1/2022,0079,B.4.e,,,,,
9/1/2022,0079,B.5.a,,,,,
9/1/2022,0079,B.5.b,,,,,
9/1/2022,0079,B.5.d,,,,,
9/1/2022,0079,B.8.b,413,,,,
9/1/2022,0079,C.1.e,5215,5403,,,
9/1/2022,0079,C.1.f,5201,5203,,,
9/1/2022,0079,C.11.a,,,,,
9/1/2022,0079,C.11.a.1,,,,,
9/1/2022,0079,C.11.a.10,,,,,
9/1/2022,0079,C.11.a.11,,,,,
9/1/2022,0079,C.11.a.12,,,,,
9/1/2022,0079,C.11.a.2,,,,,
9/1/2022,0079,C.11.a.3,,,,,
9/1/2022,0079,C.11.a.4,,,,,
9/1/2022,0079,C.11.a.5,,,,,
9/1/2022,0079,C.11.a.6,,,,,
9/1/2022,0079,C.11.a.7,,,,,
9/1/2022,0079,C.11.a.8,,,,,
9/1/2022,0079,C.11.a.9,,,,,
9/1/2022,0079,C.11.b,,,,,
9/1/2022,0079,C.11.b.1,,,,,
9/1/2022,0079,C.11.b.2,,,,,
9/1/2022,0079,C.12.a,,,,,
9/1/2022,0079,C.12.a.1,,,,,
9/1/2022,0079,C.12.a.10,,,,,
9/1/2022,0079,C.12.a.11,,,,,
9/1/2022,0079,C.12.a.12,,,,,
9/1/2022,0079,C.12.a.2,,,,,
9/1/2022,0079,C.12.a.3,,,,,
9/1/2022,0079,C.12.a.4,,,,,
9/1/2022,0079,C.12.a.5,,,,,
9/1/2022,0079,C.12.a.6,,,,,
9/1/2022,0079,C.12.a.7,,,,,
9/1/2022,0079,C.12.a.8,,,,,
9/1/2022,0079,C.12.a.9,,,,,
9/1/2022,0079,C.12.b,,,,,
9/1/2022,0079,C.3.a,N,,,,
9/1/2022,0079,C.3.b,,,,,
9/1/2022,0079,C.3.c,,,,,
9/1/2022,0079,C.3.d,,,,,
9/1/2022,0079,C.9.a,,,,,
9/1/2022,0079,C.9.b,,,,,
9/1/2022,0079,C.9.c,,,,,
9/1/2022,0079,C.9.d,,,,,
9/1/2022,0079,E.1.a.1,,,,,
9/1/2022,0079,E.1.a.2,,,,,
9/1/2022,0079,E.1.a.3,,,,,
9/1/2022,0079,E.1.a.4,,,,,
9/1/2022,0079,E.1.a.5,,,,,
9/1/2022,0079,E.1.a.6,,,,,
9/1/2022,0079,E.1.a.7,,,,,
9/1/2022,0079,E.1.a.8,27,,,,
9/1/2022,0079,E.1.b.1,,,,,
9/1/2022,0079,E.1.b.2,2,,,,
9/1/2022,0079,E.1.b.3,1,,,,
9/1/2022,0079,E.1.b.4,1,,,,
9/1/2022,0079,E.1.b.5,,,,,
9/1/2022,0079,E.1.b.6,,,,,
9/1/2022,0079,E.1.b.7,,,,,
9/1/2022,0079,E.1.b.8,172,,,,
9/1/2022,0083,B.1.a,,,,,
9/1/2022,0083,B.1.b,,,,,
9/1/2022,0083,B.1.c,,,,,
9/1/2022,0083,B.4.e,,,,,
9/1/2022,0083,B.5.a,,,,,
9/1/2022,0083,B.5.b,,,,,
9/1/2022,0083,B.5.d,,,,,
9/1/2022,0083,B.8.b,,,,,
9/1/2022,0083,C.1.e,881,881,,,
9/1/2022,0083,C.1.f,883,883,,,
9/1/2022,0083,C.11.a,,,,,
9/1/2022,0083,C.11.a.1,,,,,
9/1/2022,0083,C.11.a.10,,,,,
9/1/2022,0083,C.11.a.11,,,,,
9/1/2022,0083,C.11.a.12,,,,,
9/1/2022,0083,C.11.a.2,,,,,
9/1/2022,0083,C.11.a.3,,,,,
9/1/2022,0083,C.11.a.4,,,,,
9/1/2022,0083,C.11.a.5,,,,,
9/1/2022,0083,C.11.a.6,,,,,
9/1/2022,0083,C.11.a.7,,,,,
9/1/2022,0083,C.11.a.8,,,,,
9/1/2022,0083,C.11.a.9,,,,,
9/1/2022,0083,C.11.b,,,,,
9/1/2022,0083,C.11.b.1,,,,,
9/1/2022,0083,C.11.b.2,,,,,
9/1/2022,0083,C.12.a,,,,,
9/1/2022,0083,C.12.a.1,,,,,
9/1/2022,0083,C.12.a.10,,,,,
9/1/2022,0083,C.12.a.11,,,,,
9/1/2022,0083,C.12.a.12,,,,,
9/1/2022,0083,C.12.a.2,,,,,
9/1/2022,0083,C.12.a.3,,,,,
9/1/2022,0083,C.12.a.4,,,,,
9/1/2022,0083,C.12.a.5,,,,,
9/1/2022,0083,C.12.a.6,,,,,
9/1/2022,0083,C.12.a.7,,,,,
9/1/2022,0083,C.12.a.8,,,,,
9/1/2022,0083,C.12.a.9,,,,,
9/1/2022,0083,C.12.b,,,,,
9/1/2022,0083,C.3.a,Y,,,,
9/1/2022,0083,C.3.b,,,,,
9/1/2022,0083,C.3.c,,,,,
9/1/2022,0083,C.3.d,,,,,
9/1/2022,0083,C.9.a,,,,,
9/1/2022,0083,C.9.b,,,,,
9/1/2022,0083,C.9.c,815,,Remove,,
9/1/2022,0083,C.9.d,,,,,
9/1/2022,0083,E.1.a.1,,,,,
9/1/2022,0083,E.1.a.2,,,,,
9/1/2022,0083,E.1.a.3,,,,,
9/1/2022,0083,E.1.a.4,,,,,
9/1/2022,0083,E.1.a.5,,,,,
9/1/2022,0083,E.1.a.6,,,,,
9/1/2022,0083,E.1.a.7,,,,,
9/1/2022,0083,E.1.a.8,1,,,,
9/1/2022,0083,E.1.b.1,,,,,
9/1/2022,0083,E.1.b.2,,,,,
9/1/2022,0083,E.1.b.3,1,,,,
9/1/2022,0083,E.1.b.4,,,,,
9/1/2022,0083,E.1.b.5,,,,,
9/1/2022,0083,E.1.b.6,,,,,
9/1/2022,0083,E.1.b.7,,,,,
9/1/2022,0083,E.1.b.8,4,,,,
9/1/2022,0084,B.1.a,,,,,
9/1/2022,0084,B.1.b,,,,,
9/1/2022,0084,B.1.c,,,,,
9/1/2022,0084,B.4.e,,,,,
9/1/2022,0084,B.5.a,,,,,
9/1/2022,0084,B.5.b,,,,,
9/1/2022,0084,B.5.d,,,,,
9/1/2022,0084,B.8.b,153,,,,
9/1/2022,0084,C.1.e,598,713,,,
9/1/2022,0084,C.1.f,576,697,,,
9/1/2022,0084,C.11.a,,,,,
9/1/2022,0084,C.11.a.1,,,,,
9/1/2022,0084,C.11.a.10,,,,,
9/1/2022,0084,C.11.a.11,,,,,
9/1/2022,0084,C.11.a.12,,,,,
9/1/2022,0084,C.11.a.2,,,,,
9/1/2022,0084,C.11.a.3,,,,,
9/1/2022,0084,C.11.a.4,,,,,
9/1/2022,0084,C.11.a.5,,,,,
9/1/2022,0084,C.11.a.6,,,,,
9/1/2022,0084,C.11.a.7,,,,,
9/1/2022,0084,C.11.a.8,,,,,
9/1/2022,0084,C.11.a.9,,,,,
9/1/2022,0084,C.11.b,,,,,
9/1/2022,0084,C.11.b.1,,,,,
9/1/2022,0084,C.11.b.2,,,,,
9/1/2022,0084,C.12.a,,,,,
9/1/2022,0084,C.12.a.1,,,,,
9/1/2022,0084,C.12.a.10,,,,,
9/1/2022,0084,C.12.a.11,,,,,
9/1/2022,0084,C.12.a.12,,,,,
9/1/2022,0084,C.12.a.2,,,,,
9/1/2022,0084,C.12.a.3,,,,,
9/1/2022,0084,C.12.a.4,,,,,
9/1/2022,0084,C.12.a.5,,,,,
9/1/2022,0084,C.12.a.6,,,,,
9/1/2022,0084,C.12.a.7,,,,,
9/1/2022,0084,C.12.a.8,,,,,
9/1/2022,0084,C.12.a.9,,,,,
9/1/2022,0084,C.12.b,,,,,
9/1/2022,0084,C.3.a,Y,,,,
9/1/2022,0084,C.3.b,,,,,
9/1/2022,0084,C.3.c,,,,,
9/1/2022,0084,C.3.d,,,,,
9/1/2022,0084,C.9.a,,,,,
9/1/2022,0084,C.9.b,,,,,
9/1/2022,0084,C.9.c,865,,Remove,,
9/1/2022,0084,C.9.d,,,,,
9/1/2022,0084,E.1.a.1,,,,,
9/1/2022,0084,E.1.a.2,,,,,
9/1/2022,0084,E.1.a.3,,,,,
9/1/2022,0084,E.1.a.4,,,,,
9/1/2022,0084,E.1.a.5,,,,,
9/1/2022,0084,E.1.a.6,,,,,
9/1/2022,0084,E.1.a.7,,,,,
9/1/2022,0084,E.1.a.8,3,,,,
9/1/2022,0084,E.1.b.1,,,,,
9/1/2022,0084,E.1.b.2,1,,,,
